date,0,1,2,3,4,5,6,OT
1990/1/1 0:00,0.7916542575917342,1.600040293830457,0.859113388316799,0.6428699791969048,0.21178980098889597,0.00684880835386522,0.5214325102270772,0.6014121532997901
1990/1/2 0:00,0.7863189972010297,1.6109720567976105,0.849600431881843,0.643054396970281,0.21087466999564455,0.006856713391551141,0.5202516570378265,0.5972363643817046
1990/1/3 0:00,0.7907053499387788,1.6198293298142876,0.8688128470122011,0.6389019286129813,0.21136901726451696,0.007064812056600013,0.5240684832148679,0.5943825218066088
1990/1/4 0:00,0.78573531638754,1.6288504523974954,0.8644644738433741,0.6405899975984206,0.21423494704778884,0.006896166497504994,0.5235073192666114,0.6072898321815122
1990/1/5 0:00,0.7837882971005903,1.6532205001416127,0.8632343859646874,0.6541710398272106,0.2117628855095157,0.006871874809225925,0.5248815491785243,0.6062777894234365
1990/1/6 0:00,0.783851552444036,1.6521980018160183,0.8559842607407122,0.6552435774267369,0.21173772341634411,0.006904461279380095,0.5215296858292997,0.6074442562538337
1990/1/7 0:00,0.7979625452600685,1.6470089114926498,0.8691397864534357,0.6668456347998755,0.21131707019375234,0.006913451478986867,0.5284655343785266,0.6159979283109683
1990/1/8 0:00,0.7879484768971436,1.6622369148048395,0.8632427515114821,0.6703950568098932,0.21178028080806788,0.006801286542440897,0.5177115007965011,0.6126615567644929
1990/1/9 0:00,0.7908773667264622,1.6730157299820525,0.8667645826481891,0.6880963193644644,0.2110861538293019,0.0069294180083940915,0.535575978432491,0.6094129029050173
1990/1/10 0:00,0.7894787219208087,1.6582870532313883,0.8514543296349034,0.6699525476025127,0.21076378490161782,0.006830432036171218,0.5287103365628555,0.6034068940349218
1990/1/11 0:00,0.7891856057429604,1.6625212598913786,0.8545873950826933,0.6495698396247674,0.21078870407307923,0.006816211797127995,0.533039391850471,0.6074853713514753
1990/1/12 0:00,0.789044550694256,1.6592379501982661,0.8519250467160173,0.6643313588139144,0.2098358559947945,0.006698398278585757,0.5295088284885499,0.6174190961391705
1990/1/13 0:00,0.7778970174407901,1.6399787989607486,0.8534991154990722,0.6494796216915365,0.2105833384011272,0.006909485022158449,0.5367118135705272,0.6017397055004313
1990/1/14 0:00,0.7915439639597538,1.6407194965696972,0.8457431317983383,0.6399035614170229,0.20986254629213194,0.006931833292819142,0.5353042841698923,0.6074327616804319
1990/1/15 0:00,0.7675978409580039,1.6508724798625918,0.8459951381757206,0.6541564082312031,0.21190028564452534,0.006774841524716853,0.5283789860294863,0.6074710525083339
1990/1/16 0:00,0.7661673827907187,1.6600387233631668,0.8433372996148665,0.6653837712947738,0.21088533886697083,0.006942093468143858,0.5266714445979385,0.5946309708091204
1990/1/17 0:00,0.7548574531567498,1.6524563059967667,0.839340550955603,0.674097683054245,0.21103550558261844,0.0068863042075561175,0.5347259027738102,0.5967211469614251
1990/1/18 0:00,0.7576990764850061,1.6489004632641016,0.8454936092134879,0.6660213187416595,0.21193562980318756,0.006920801608390694,0.5366496243468284,0.5892358027696623
1990/1/19 0:00,0.7664255415172342,1.6817084457837734,0.8515206173834722,0.6636641379268841,0.2140538552336769,0.007012280318517312,0.5436309482663525,0.5980992854887864
1990/1/20 0:00,0.7659437424691784,1.6750263588983794,0.8426636524609352,0.6671502080458953,0.21163092775236633,0.0069690926504916186,0.5381901850558014,0.5989596602577949
1990/1/21 0:00,0.7646159515551182,1.6728511913531579,0.8448972412245803,0.6682141827735796,0.21296641720547205,0.006874057570106029,0.5406697737522886,0.6078431334225847
1990/1/22 0:00,0.7695391821195527,1.6748759583762414,0.8362038232098455,0.6599378864734509,0.20951511017242389,0.006829347507040647,0.53216574668028,0.5963971819927855
1990/1/23 0:00,0.7678092836881834,1.6858068475925165,0.8456748217089136,0.6778681181400387,0.2107750796713492,0.0069462308389073,0.5310963472613877,0.6059629234455677
1990/1/24 0:00,0.7735434843102336,1.7051253241290707,0.8396414591811097,0.6753757437906537,0.21025159850342212,0.0069024017062208395,0.5315692020360651,0.5904031355962625
1990/1/25 0:00,0.7682184772543501,1.7051296714335415,0.8443494702711066,0.6811994290293735,0.2122407284735311,0.006997388507447062,0.5378992708900148,0.595505701481791
1990/1/26 0:00,0.7514773688459888,1.7065788830002246,0.8351371309725402,0.6702623192261707,0.2122083378935888,0.006969594569711787,0.5388173736534198,0.5953355118112792
1990/1/27 0:00,0.7656440932782237,1.6794537476067506,0.8284430853396946,0.6627893846710168,0.20928794146024768,0.006866330819795877,0.5324092994649702,0.5960132713987888
