date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,5.6793231057024265,2.184599253254346,0.9980158612228757,0.5111322401799894,4.1995327701392435,1.2407153469718164,31.527071736936986
2016-07-01 01:00:00,6.045603318976508,1.8562631235820117,2.4536502321418387,0.5094115762090383,4.2014261390160765,1.385103399439502,27.66122329040423
2016-07-01 02:00:00,5.878316702525073,1.726327747448759,1.3281760259168323,0.5307188135011397,3.817958768313024,1.1642244678262366,27.607800379972442
2016-07-01 03:00:00,5.430444287334591,1.6659976629665354,1.06935320125144,0.41271762724299854,3.871156018517234,1.2832215883195128,24.080933264221212
2016-07-01 04:00:00,4.40575120164424,1.8021772399226599,2.1377127897009824,0.4928518287514124,3.8112065528508747,1.3154594281096441,22.148647791391337
2016-07-01 05:00:00,5.271658405307608,2.4459006899758524,1.6062859097004685,0.28115962623525137,3.9010537771877862,1.446921247505219,21.391632858744348
2016-07-01 06:00:00,6.8566994498265545,2.6587196460391254,0.9034431593863215,0.5772880251956152,5.006171256488461,1.8507470145687548,23.59544055721959
2016-07-01 07:00:00,7.9204934770632125,3.134728981075556,2.004105157373397,0.5678126244479057,5.275975436118281,2.119050392651309,22.920816845051107
2016-07-01 08:00:00,4.881397981119838,3.1753740767501166,2.0145304823467347,0.9230213040919815,3.05046119570906,1.3674115761544805,21.868045119899474
2016-07-01 09:00:00,3.857011677519904,2.4593975845918816,1.913238617169226,0.8022426958823113,2.543021029030169,1.2749234634788578,16.111492874434962
2016-07-01 10:00:00,3.6491994874231692,2.1390480330471013,0.47536014721688824,1.1069157806588144,2.847271272170713,1.536719247032271,20.68751009427551
2016-07-01 11:00:00,4.704719801571621,2.6970261228053327,1.7351956623465044,0.8405084587794447,3.1831522720430834,1.3739470564766518,20.726171901417434
2016-07-01 12:00:00,4.907306672287235,2.4024661366126834,2.8863134037193934,0.7445426134900042,2.7738112660459775,1.514223041752683,19.030148400014514
2016-07-01 13:00:00,4.509107144709147,2.6424584973167504,2.557562859116547,1.157271340872198,3.172742420319968,1.6548268104519195,19.170687775680406
2016-07-01 14:00:00,4.38045711735527,2.860953714547295,2.6609720046407253,1.5791081466351935,2.5015847676024343,1.415016416281889,19.664469671785508
2016-07-01 15:00:00,4.260099564870006,3.0953255526930055,3.282154104372392,1.0937652296620648,2.7580714696006208,1.5825835526370395,19.73354831610187
2016-07-01 16:00:00,4.0099107825343285,2.5565866892917333,1.9849291385794166,0.5989913816056447,2.6082418821514586,1.465823927986516,21.25423056625252
2016-07-01 17:00:00,5.374820989461409,2.4969216267758068,1.675545201146278,0.7953223464123167,3.1589864088351693,1.5280017182014423,19.72601765044963
2016-07-01 18:00:00,5.587529112796181,2.4962543815011227,3.543026519500774,1.643292462994493,2.8711340971572357,1.4501836907845285,20.68312962974382
2016-07-01 19:00:00,5.55975316256872,2.8048002469814564,3.032558791237263,1.2858409347773225,2.8414236744382144,1.6023808139012394,19.813119619842045
2016-07-01 20:00:00,4.673839083832675,2.6376708946217504,2.1733341851993386,1.458179759760397,2.784771139529856,1.5330093178209907,18.39529740428501
2016-07-01 21:00:00,4.2705688956127545,3.2565723170947867,1.7285213501221892,1.2697060172207946,2.7229793289413644,1.5113785956564303,18.731009118568274
2016-07-01 22:00:00,5.0470505087200355,2.736457575366112,3.0306532313128534,1.260051365119286,2.4946965609473826,1.498660281963755,17.64153162705474
2016-07-01 23:00:00,4.196711998993087,2.918742011925851,1.4360050676743592,1.2823670596352426,2.396707296102347,1.426652728870846,20.34029884748722
2016-07-02 00:00:00,4.474964334068076,3.255603253476439,1.9301078571270383,1.1459910805290172,2.4487607851351183,1.5492381342477097,19.624674255542576
2016-07-02 01:00:00,3.817925029047903,3.271579442327903,3.6441812961993825,1.870393511166296,2.3635365087969693,1.430959001281748,20.318362091933896
2016-07-02 02:00:00,5.6521122668988975,3.142203784008678,2.069123954566379,1.0919738412989919,2.1015335132243065,1.4179086394112714,21.328112991513144
2016-07-02 03:00:00,5.671170877028407,3.351966324183666,3.099153343951693,1.5156025055651006,2.10063140043557,1.402610020515027,20.67492661535581
2016-07-02 04:00:00,3.8275890610003485,3.215671279228292,1.7266667859795681,1.5466159833510729,2.113865849261179,1.492708376028265,20.612482263508916
2016-07-02 05:00:00,6.66525249307735,3.4680479029141016,3.399500427765749,1.7531126258528948,2.5012994227115857,1.408381444001123,23.46731263140018
2016-07-02 06:00:00,5.013075669331962,3.371996819591806,1.2940235705976866,1.56126724957306,3.0560097477570713,1.451499814794443,19.559950604155095
2016-07-02 07:00:00,5.322663030229353,3.5616950507485416,2.773469347353555,1.5770912662866898,2.9448188340240593,1.4659549065677744,20.385520671187855
2016-07-02 08:00:00,3.8181785498266363,3.393512492860035,3.227066008912579,1.8884129738193023,2.945553898072035,1.441256370919711,18.79607870489725
2016-07-02 09:00:00,5.591954806985002,3.0255564927283385,3.6218616194507183,1.3758149859245616,2.685604075850382,1.4582007596860558,17.612536726933147
2016-07-02 10:00:00,9.771498447953725,4.6897842058860455,6.316368455363195,3.50917548767358,2.993341355294055,1.5217687345164133,21.92733338153099
2016-07-02 11:00:00,11.033543865232826,5.542644466156863,7.48145298992451,2.865529535344438,3.8170511183030706,1.7268587894153018,20.522181330553
2016-07-02 12:00:00,9.547115242739187,4.794689401786525,6.524071372467982,1.9763684863211715,3.1025270776852083,1.6422559493639397,21.765571080886744
2016-07-02 13:00:00,11.42431831371356,5.780635561405096,6.817367341447218,2.393116083679165,3.0554269209778013,1.6534089681719029,20.1306038293445
2016-07-02 14:00:00,8.647215088331654,4.470427927816877,7.320475336719619,2.247948717283928,2.820588364605286,1.9163270829205845,21.85670536232241
2016-07-02 15:00:00,9.857211611512353,5.1396224340455126,7.6790884752980775,2.4556794823963246,2.7966920832989923,1.7118141150404949,20.118612637614458
2016-07-02 16:00:00,8.058068413000422,4.779717909111934,7.5655241415171925,2.4078352047535336,2.842294738171514,1.7525341524461855,21.15099076803331
2016-07-02 17:00:00,10.113545455684473,4.860369105536975,7.419597039789208,2.4914507694092047,3.36736399192462,1.7773245919817078,26.986257709090715
2016-07-02 18:00:00,10.33574372189759,4.537191990676824,5.467885959238312,2.504411439336527,3.428080653715055,1.7188936282653666,25.80795699450211
2016-07-02 19:00:00,10.299489128370519,4.192014922389904,7.697022960418977,1.893107677740044,3.0035273686746513,1.802940896194267,26.425478478397178
2016-07-02 20:00:00,9.551041052564493,3.7682674393092164,6.433049619685952,2.329962808724272,3.3117159339106435,1.800041203820133,26.96003074895991
2016-07-02 21:00:00,8.824799997973715,3.9151209463703354,5.191392421253653,1.7925430087099121,3.281387641726006,1.8004099257949664,21.31120360738545
2016-07-02 22:00:00,9.420639274742399,4.311985919518735,7.432144935523427,2.3089630412148145,2.7908068226714193,1.8852205071465762,22.544591164852957
2016-07-02 23:00:00,9.095623065747633,4.423583645810243,7.000832431460493,2.489154098722439,2.6694420051278827,1.6787482905500297,28.54307528631847
2016-07-03 00:00:00,11.47576501153882,5.301102409672883,7.239931085439862,2.2321964079416454,2.868035581299072,1.6788115991236416,28.843976140261205
2016-07-03 01:00:00,9.58581691984618,5.351086959828721,5.938614103238098,2.92722891243313,2.6739745418842555,1.6482930759951921,27.396278816167996
2016-07-03 02:00:00,10.950517800115032,5.053591618178483,8.182321614496088,2.51494326628264,2.911041075631042,1.9152682840507633,23.87496356448742
2016-07-03 03:00:00,9.100911976260154,4.438108402973811,6.966158387513052,1.9619819149713282,2.422483456521733,1.76596468621451,27.263768403162743
2016-07-03 04:00:00,9.4467326258169,4.681629768797922,8.456945646687112,3.052739912566707,2.620169428129747,1.840570079163299,24.893000785197
2016-07-03 05:00:00,9.93903512173349,4.420963760837537,7.516213366560312,2.781614030175369,2.971523159340461,1.8485396957915372,24.32127288313597
2016-07-03 06:00:00,13.440812310361746,5.425210032677878,7.956777848662671,1.9308540324810302,3.6183850247002365,1.8511750948473968,24.57506651576486
2016-07-03 07:00:00,10.972954084091189,4.512236001111479,8.22464919844777,3.037887187267349,3.6376195514405283,1.9649701154157289,23.74619972043092
2016-07-03 08:00:00,10.744369429812515,4.423420089021094,7.068149347898934,1.8325172327435773,3.4126700660279,1.9248224341664226,24.92823478940511
2016-07-03 09:00:00,10.125202936516864,4.244771605689925,6.258827107729425,1.564788754141685,3.6835756332601512,1.958901617239075,26.970104175145288
2016-07-03 10:00:00,11.64583690407679,5.062004737428424,7.6649039555869205,2.4842272416746054,3.419848182465616,1.9013193493736844,29.057921105679842
2016-07-03 11:00:00,11.041549894418841,4.993273611235315,8.145529997195629,2.1691092896788513,4.157976583746037,1.8674243638278694,29.063315859232834
2016-07-03 12:00:00,10.688344229168463,5.295302380556195,7.2036150335400695,2.7085700225087104,3.3947547199377834,1.8699652214296367,25.528768225523063
2016-07-03 13:00:00,9.121481744480745,4.745573745019448,6.820145800974582,2.7343004638058828,3.0433093653848267,1.8953866829781552,30.267240154748126
2016-07-03 14:00:00,9.990948076417379,5.394830183004505,6.93467359293474,2.8180964356153995,3.0730761067579477,1.9552177311995396,30.095058457926477
2016-07-03 15:00:00,9.36266356622179,5.526571674226415,7.567848949089042,2.6389982360626596,2.974977142247207,1.8364148548691057,30.55710493798897
2016-07-03 16:00:00,10.59314827704514,4.8928222102658,5.380464699030504,3.3740745207555025,3.1339156163349,2.0348552750482383,29.499718225840386
2016-07-03 17:00:00,11.528551716313778,4.957495553344397,7.7227917061122335,3.051018867778722,3.852571620164516,2.0868157185629856,32.08799296174788
2016-07-03 18:00:00,12.203388716008124,4.547359608568545,7.152553185295675,2.20836228305279,3.6566251449336358,1.9805335355531208,31.87946822383685
2016-07-03 19:00:00,12.304321045784176,4.468597968001691,6.308274599508315,2.4082223523444837,3.5562543883859847,1.9687414715655591,28.660189119022323
2016-07-03 20:00:00,11.663757424970175,4.886595597667411,7.130334445637383,2.6580059355481027,3.9609139827618796,1.9305515713435994,21.421113477364514
2016-07-03 21:00:00,11.271279842653009,5.099437346338254,6.319876716173983,2.415292159384439,3.589865068255807,2.096468142055253,23.435335367904695
2016-07-03 22:00:00,10.067514884077944,5.528043135694941,8.50612063694649,2.904573113604748,3.2852002331566226,1.9747045594862696,18.678614725722646
2016-07-03 23:00:00,9.061498907357025,5.694112554256774,7.180907383842773,3.0508787002248416,3.226194199510138,1.8969899933084562,19.32073148134236
2016-07-04 00:00:00,10.440896339218295,6.160948655741445,6.957483433845169,2.576627873422431,2.9857261555071406,1.9507632174216931,21.335171088267018
2016-07-04 01:00:00,9.277922075268865,5.072493734401381,6.432539594043961,3.019143438295629,2.7082715239194783,1.7970231458412878,26.276570927636484
2016-07-04 02:00:00,8.587565174066043,4.916481457878504,5.544924025043843,2.7613168955418947,2.9716435222049955,1.809096835196666,27.665903513368836
2016-07-04 03:00:00,8.88068733238653,5.2306158768711315,5.300794885884649,2.2541719210380995,2.757875789334303,1.8724281789444426,28.244993553164104
2016-07-04 04:00:00,10.673901167451433,5.033000718383116,5.659581310745008,2.3736205795687266,2.844300317802132,1.848919780823349,26.010871753133767
2016-07-04 05:00:00,9.312632759459298,5.931719593266878,6.520007698735178,2.9287440432562772,3.1965555172774582,1.8556142474564805,23.207796579225327
2016-07-04 06:00:00,10.911064114630452,5.95879494046854,8.423163895560721,2.556542281620137,3.7652176147979324,1.9480518833498213,23.36660938000921
2016-07-04 07:00:00,10.633737247278766,6.283346238310675,7.0907191643771545,3.1265188816877516,3.870643260563402,1.939162785027984,20.818801674085556
2016-07-04 08:00:00,10.756582184781118,6.215096368424305,6.7624412956797775,2.780762597194091,3.547514861761934,2.174731077673791,20.481814225447927
2016-07-04 09:00:00,13.197316603473048,6.482813023978287,7.614471535205656,3.3020132293083595,3.427108604224663,1.9999490890181275,25.89491386043588
2016-07-04 10:00:00,11.783597168803087,6.201827039349177,7.904465183431468,2.5423261656978573,3.8509471971903855,1.9769697955141687,24.261637942100013
2016-07-04 11:00:00,13.536159344357786,5.285467781134807,7.951437071152635,3.009210722197846,4.144913593173506,1.9935636660819447,30.157350082917826
2016-07-04 12:00:00,9.883289349657105,6.065290232327319,7.286557850931454,2.725477216394976,3.4248158479688713,1.8862255801987065,29.806463672148656
